Date,Stars,Comment,Category
09-11-2017,5,"out of desper , i sign up for uber for an appoint . registr be easi , and the app keep me inform about the time of arriv , which be fast . a driver happen to be in my area and come right away . i be text a photo and hi id by uber , so i be reassur - but i do forward it to a famili member as a secur precaut . the driver be so kind - congeni and eager to pleas . it be such a great introduct to uber and i have be happi ever sinc . ",driver_issues
09-11-2017,1,"i have just complet run the new york marathon and have request an uber pool ride back to my hotel . first , let me tell you what start out right : the driver agre to the pick up and drop off locat via the app . i then call and speak with the driver to let him know that the pick up locat be actual block off due to the marathon , and we agre on anoth pickup locat 1 block away befor the race road block . befor i be pick up , i get a notif that anoth rider would be join for part of my ride . i be pick up by the driver at the spoken agre upon locat ; shortli the 2nd passeng be pick up and drop off . now here be where it all go wrong : moment after continu to my destin , i get a notif via the app on my phone that my ride have end . ",driver_issues
09-11-2017,1,iam realli disappoint with uber charg ! ! for the last 2 month have be call uber in differ rout but unfortun when i agre with charg uber declar for a journey in the end i get a high charg of $ 3- $ 5 without ani explan ! ! onli today trip where i have limit fund on the account my charg have no issu ! ! ! thi be cheat ! ! ! ,account_issues
08-11-2017,1,"my appoint time for auto repair requir a drop-off earli be for it to be there and avail for a mechan to begin the work . the uber app be easili instal on my mobil devic and be follow with the requir inform be fill onto the blank . when type a phone number , it give an order to check sm text for a confirm code to be use along with the number . no text send with first tri at 7:30 be . more tri , no text and have to give up . four hour later the text with code be send at 11:08 be . two attempt be unsuccess at email uber headquart in san francisco that includ a few live suggest . as follow ; i suggest someon there unclog your ride summon impact websit rectum by swallow an onlin lax , follow by a readili avail fleet enema from a pharmaci . ",other_issues
08-11-2017,5,"in fact , late i have n't use ani other servic becaus uber be just so effect and afford , especi when go out social , becaus drink and drive be not an option . ",other_issues
06-11-2017,1,"whether i be use uber for a ride servic or uber eat order food the servic have be terribl . out of the 10 time order food from uber eat 9 time food have be forget . everi time i have request a refund for the miss item until recent they tell me to refrain from thi type of behaviour and tell me they would be restrict my account . not sure whi i should be punish for their driver not check the food prior to deliveri . recent while travel i order an uber to the place i be stay , i notifi the driver it be a tricki place to find and even provid extrem specif instruct . i attempt to contact the driver numer time but have no respons . the driver cancel the trip and i be charg a cancel fee . i guess moral of the stori be thi compani make the consum pay for their employe mistak . pleas refrain from use thi servic if possibl , i know i 'll be find altern . ",account_issues
04-11-2017,1,uber be a big fraud .. they charg me with doubl money .. my money be cut from pytm also and my driver also ask for the money .. for the same there be no posit respons from the uber custom care ... dont tri it ... it be a big cheater .. ,driver_issues
03-11-2017,1,"whi be it so hard for you to understand that if i be tri to retriev uber cab , with the same email just a differ phone number that it be me ? if you say it be for secur and you do n't recogn the phone number , then your secur system be * * . becaus therefor if it be ani good , your secur system would link my origin number to my new number which be under the same account and recogn that it be me . so stop reject my new number . what do you think i want everyon call me on my privat or person number . do not respond to thi until you have fix your problem . or it will onli tell `` you peopl `` to shut the * * up . and now i just tri to send thi and you would not let me go past too . whi would i put ani amount of star when you servic me zero amount of star . ",account_issues
02-11-2017,1,"i be in south beach , fl . i be stay at a major hotel and order an uber . the driver could not find me which be ridicul . i be wait out front of the hotel which be locat on the main drag of sobe . he hang up on me and charg me $ 5 . i disput the charg so now i have a credit on my account . uber be n't avail where i live . the last time i order a car in south beach the driver hardli speak english and could n't find tj maxx . my advic ... do n't use uber in florida . ",account_issues
01-11-2017,1,i have damag to my vehicl due to a uber driver my upstair neighbor use . the trim from the rear wheel well be break off . the driver do n't leav a note . he keep call my neighbor . now he will not answer hi phone . ca n't get a number for uber to locat the driver . ,driver_issues
01-11-2017,5,"uber have make travel so much simpler for me . i use it to get to and from the airport , or to get to store in unfamiliar area and sometim to get to event or a parti where i do n't want to drive or find park . ",other_issues
31-10-2017,2,"i use uber fairli frequent . overal it have be a good servic . i 've have amaz driver . you can not call them . onli go through some step to send them messag . i want to just call them if i have an issu . it 's so frustrat . howev , two thing have happen in a short time that will make me be veri wari in use uber in the futur . might just go back to take cab . ",driver_issues
31-10-2017,1,"last night i return home from the airport use uber . share a ride . the other person pay $ 36.97 v my $ 58.42 . first stop be their resid ( far away from the airport than my place ) . needless to say , i be not happi when i hear that my fare be 58 percent more . uber say it 's `` dynam price `` and will not issu me a partial refund . and ... with the compani burn through it cash at over $ 1 billion a year and turmoil in the execut rank , one would think the compani might be more sensit to such inequ . ",other_issues
31-10-2017,1,did you notic that everi time you call uber to complain or ask or do anyth over the phone that they intent talk slow and alway do some check in the background and usual the phone call last anywher between 30 minut to hour and a half . my phone call be 1 hour and 36 minut . i have the file phone call record . thi be not the first time i notic that the payment be not correct but it be the first time i decid to stand up and call them on it . ,other_issues
31-10-2017,1,"i be a pretti loyal uber custom until my last trip . i open the app and the onli three option be 1 ) wheel chair access , 2 ) uber cab and 3 ) spanish . 1 ) i 100 % feel for all handicap and accept that there be option for them . i think it 's great . should it be the first option ? no . should there be a set on the app that say the car need to be handicap access ? ye . 2 ) whi on earth would i call a taxi when i 'm particularli call uber to avoid taxi ? ? ? ? ? the cost of uber cab make absolut zero point in call an uber . it 's more expens ! 3 ) whi in the $ # * ! do we have a spanish option when we be in an english speak countri ? there be n't an english option when i be in croatia use uber recent . nor do i expect it . $ # * ! uber i will never use it again . ",other_issues
30-10-2017,1,"do not lose anyth in uber otherwis your experi will be a nightmar get them to recogn you . my friend have the ride set up howev at the end of the trip i get drop off leav my wallet in the black leather seat , black wallet at night . anyhow , my friend need to provid verif about her account , no problem , except around 40 email and 2 day later they do n't accept the email address from her account she provid at sign nor her phone number that she be call from that she use for thi ride . ",account_issues
30-10-2017,1,my last 2 experi with uber have make me use taxi which turn out to be prefer to uber . two week ago call for an uber and my driver do not speak or understand english so i immedi get out and be still charg on tuesday . octob 24th i request an uber to take me to midway airport . when i receiv notif that my driver have arriv -- i call sinc i be alreadi wait outsid . he inform me that he be in lombard . and here i be at the place i be alway pick up in chicago . guess i be on to lyft . ,driver_issues
30-10-2017,1,"our parti of 6 consist of three of my adult daughter and two friend go wed dress shop . we need an suv to accommod all of us , and uber show a driver 20 minut away in sanford , florida . perfect , we think as the reserv be n't for anoth 40 minut . we wait , and wait but the map show the driver stay at the same place origin show , yet the eta remain the same . we think that the map must be frozen , so a reset be do , and then it show that the driver have pick us up and be on rout to someplac other than where we be go and without us ! to make matter bad , our credit card be charg and we be veri late for our appoint . there must be a way for uber to assur that your card be be use for your trip and not for someon els . ",driver_issues
29-10-2017,3,"75 % of the time i 'm extrem satisfi , but here be my pet gripe : 1 ) no flat rate from airport , as there be with taxi and limo . from jfk we get stick at the midtown tunnel and my fare ( time + distanc ) be almost twice the flat taxi fare . 2 ) the driver 's profil do not indic if they have a fastrak transpond . come from lax to dtla on two occas we be stick in traffic on the i-110 becaus the driver do n't have fastrak and so we could n't use the express lane . when a driver accept the request , if the snapshot descript ( name , make of car , licens # , etc ) also have `` can use fastrak express lane - yes/no `` i would know to reject a pickup from a driver if they lack fastrak . anoth solut would be to have an option in my profil 's prefer , to onli accept driver who have fastrak . ",driver_issues
29-10-2017,1,i would file a class action suit against uber . i do not use thi servic and get bill ! my card be take and use . thi compani be not check identif to match card use for servic purchas . thi compani and/or driver be allow minor to ride without permiss and be use unauthor debit & credit card . there be no direct contact number to resolv these issu unless you creat an uber account . ha thi happen to anyon els ? ,account_issues
29-10-2017,1,"if i could give 0 star i would . uber have stole my money and have make 3 unauthor charg to my credit card . on top of that , they be not even take respons for it and continu keep mark my issu as resolv even though i have proof such as my bank statement . there be no phone number or place i could go therefor they be take advantag of that . there be random charg on my credit card that total to over $ 30 and i do not use my uber app for a few week . when i ask them to explain those charg they say they do n't know and just ignor me and mark it as resolv . ",other_issues
29-10-2017,1,i have drive to kcvg to leav a rental car . have use uber oh let say a half dozen time in my life . i charg up my phone that have go dead . now at the avi rental car return the system inform me to drive over to the termin . thi be after the avi agent inform me `` oh ye . uber pick up here . `` i follow the instruct uber give . i take the shuttl to termin and do not summon ride until at pickup site . here be the hurt thing ... now i could be wrong . while i be look at the drive from lyft i get thi call from the uber driver ... `` i be outsid ... `` the way the exchang start . ,driver_issues
28-10-2017,1,"i use mani time uber ride in usa . i visit delhi india two week ago and have select my card as the payment method but when i reach my destin the driver request a cash payment . i think mayb my credit card be not work here so i pay him cash , later i find out my credit card be also charg . when i request the refund from uber they give me excus by autom repli like it 's my fault i would have not give cash to driver . what i suppos to do when driver be insist to pay cash after complet of ride . at that time there be no way so i could confirm from uber offic befor pay . uber send autom email say would n't have a refund option for thi exact issu . so no more uber . ",driver_issues
28-10-2017,3,"my last two experi with uber be not too great . the car that pick me up be old , dirti and nasti with dog hair everywher and the air condition do n't work . it be 90+ degre out and we have to ride with the window down . the experi be a ride to the airport and that be frantic . the man have onli be in my town for a few week and he be confus on how to get to the airport . i do n't think uber be check on who 's drive and in what vehicl . ",other_issues
28-10-2017,1,"uber be frud , uber driver charg doubl amount from me on 20/10/2017 . i be travel from thane to vikroli . i check amount be rs 176 . after drop me he charg rs . 470 . about thi problem i discuss through sm but no posit respons from custom care . they be not even return my money . driver creat show on the road so i pay money . but custom care peopl be also frud peopl . they do n't want to resolv the issue_x000d_mi suggest be do n't go with uber . they do n't even have contact number . they be cheap and cheater ",driver_issues
27-10-2017,2,"it 's unfortun to know that uber allow it driver to rate client . my rate with uber be 4.86 and after a recent trip out of town and use uber my rate drop to 4.63 . i be kind and friendli to the driver . i engag in the convers that he start , i also send him an addit tip post my trip . i will no longer ride with uber and leav a driver who may be unhappi in hi or her job or have a bad day or expect a cash tip to rate me as a client and passeng . i treat all peopl with kind and respect and my driver rate have alway be veri good to excel . you have lose a loyal custom . ",driver_issues
26-10-2017,1,"do not accept ride with uber driver `` edgar `` in silver toyota sienna van ! ! ! me , my husband , and six year old daughter request an uber to take us back to the sanford intern airport wednesday , octob 25th from disney 's art of anim resort . we have a great experi with our trip to the resort the wednesday prior with mike who drive a grey lexu . that fare total $ 40.49 and we tip him $ 10 . that say , we request anoth uber x for our trip return to the sanford airport with the same expect $ 40 fare - thi be the fare provid when we accept ride . ",driver_issues
26-10-2017,1,"well for starter ! ! i total disagre with thi star system they util , it be insan ! ! get to the point , of my dissatisfact , after go through all that one have to do in order to becom a driver for thi uber mess , number 1 - i do n't agre with thi off the wall system they call the star system , it 's insan you work your butt off , but and your steadili be badger by these ignor agent threaten to shut you down ... for what i 'd be subject to while drive for thi ludacri compani , for whoever these idiot be that intercept these email , from , some of these crazi rider ! ! it get total nerv wreck ! ! put up with thi nonsens ! ! ! ",driver_issues
25-10-2017,1,"i purchas a 100.00 dollar uber gift card from cv . after download uber app add gift card on my android phone , i get an error messag payment error . i 've be tri to contact uber for over 2 day and get noth but autom respons from their so call custom servic `` help `` . after a useless messag they have the nerv to send email `` issu resolv `` . i 'm out of 100.00 dollar . i even go to facebook attempt to get a resolut same autom respons ! ! ! i hope these fraud go out of busi for steal 100.00 dollar from me ! ! ! no compani be too big to fall ! ! i regret ever consid use uber . lesson learn . ",other_issues
25-10-2017,4,"we use uber about 10 time over a week on an orlando vacat instead of rent a car and have veri good result except for the last trip from our hotel to the airport . the initi estim cost be $ 21.86 and it end up take 20 minut or so . at the airport we be shock that we have pay $ 65.91 and the receipt show a distanc of 74 mile , a trip time of 53 minut and the map of the rout be differ from the one that we have take ! we contact uber and they promptli refund the extra cost . veri bizarr - i hope thi be an isol incid and that uber investig . if the fare be n't so much high than expect we may not have notic . ",other_issues
24-10-2017,1,"i wa a veri loyal uber custom in the past , especi when i lose my car so i use uber on a daili basi come to and from work . well today i need a quick ride to get a quick bite ( husband be use my car ) so i decid , â€œhey whi not use uber.â€ i have hear they jack up the price but i never imagin i 'd pay 50 $ for a 7:00-minut drive . ye my bill be 46 $ ! that is ridicul ! never will i use thi compani again . they be just rip peopl off at thi point . ",other_issues
23-10-2017,1,"myself & my daughter travel on 22/10/2017 . we check uber from kompal to gachhibowli and the amount show be rs.339 onli . when the driver drop us he have show an amount of rs.1324.27 which be not all correct . i have verifi the receipt which be show an amount of rs.339.40 plu wait time rs.3.22 total 342.62 but cash receipt have come for rs.1324.47 . how it be possibl . it be possibl if the driver continu from the previou trip . how the total of rs.339/- have becom 1324 ? pleas explain . i have travel with my daughter & henc i pay onli rs.500 after prolong discuss ( no use from your custom care in spite of contact ) . so , tell me what nonsens be go on . ",driver_issues
23-10-2017,1,"i receiv e-mail from uber ask me whi i do not take uber anymor . there be no way to repli to - they onli send email , they do not accept e-mails.1 . autom custom servic be the big problem of uber . that be the first reason for which i stop take uber . i tri to call uber when in need . i find with difficulti a number on the web . i call it and a stupid messag say : `` do n't bother leav a messag , there be 20,000 messag in thi mailbox `` . whoever leav that messag be a major $ # * ! , probabl travi kalanick or one of those cocki bastard that uber have plenti of.2 . uber veri poor custom servic have cost me $ 650 . in may 2016 i forget my new iphon ( $ 650 ) in the uber and there be no way to retriev it - there be no uber phone custom servic where one can talk to a live person and explain the problem.that 's a big flaw . i call uber autom custom servic from a hotel and never receiv an answer . i e-mail multipl time , i leav feedback over the uber websit . i receiv a respons onli two day afterward . of cours , two day afterward my iphon be long go . that be whi uber poor custom servic have cost me $ 650 . uber have not offer me ani compens for that - and the same thing can happen again . 3 . the car be often dirti . i initi switch from taxi to uber becaus i can not stand taxi that be dirti and smell of food becaus the driver eat in there . howev over time the uber have start be just as bad . there be no qualiti control of car . i have have dirti uber car , or bang up uber car or driver that could n't follow a gp and take much long than they should have . the dirti be by far the big problems._x000d_in contrast , lyft have clean car . it enforc cleanliness.4 . i do not care about the neg press that uber have have . howev , i do care veri much about : _x000d_- the car be clean , with no food smell_x000d_- the driver that know how to drive and follow a gps._x000d_- your have an actual custom servic . it be imposs to e-mail uer - though uber doe send email to you . until uber solv these problem , i will no longer take uber car . i will go to lyft and other competitor , everi time . ",driver_issues
22-10-2017,1,thi guy be the bad uber driver i have ever meet he do n't even show up when ask to be pick up do not let him drive you anywher ,driver_issues
20-10-2017,2,"alexandria , va - octob 6 , 2017 : i be charg a `` wait fee `` , even though i be stand precis at the gp locat from which i request the ride , in front of my home , when the uber driver pull up . the uber driver do not have to wait even one minut . in fact , it be i who wait for the uber driver to show up . manhattan , ny - octob 6 , 2017 : i be charg a `` wait fee `` , even though i be stand precis at the gp locat from which i request the ride and at which the uber driver pick me up . the uber driver do not have to wait even one minut . in fact , it be i who wait for the uber driver to show up . ",driver_issues
20-10-2017,1,"on oct. 8 , 2017 at 1:12:45 pm - there should be no charg for thi ride . despit use a gp , thi driver tri to take a close entranc to the brooklyn batteri tunnel and then have to detour back to the origin entranc onc in manhattan . and 10 block from our theater destin he take anoth wrong turn and end up in new jersey . by the time he get back to manhattan it be alreadi past the start time of the play we be go to . as a matter of fact it be alreadi 30 minut into the play . ",driver_issues
19-10-2017,1,"i request a ride from my resid to publix groceri store , $ 8.48 and $ 5 tip . when finish shop , i find my phone be not in my pocket . upon exit , the driver be outsid with my phone . i have drop it in her car and she return it . i be veri grate . return home be $ 7.15 and $ 5 tip ( a differ driver ) . check my bank account when i get home , be charg total of $ 48.84 . regist concern in the app . there be no custom servic phone number . i be send a messag that i be charg $ 15 for return my phone . still a discrep . i repli and my concern be total dismiss . messag say complaint be resolv . terribl servic . no more uber for me . ",account_issues
19-10-2017,1,"i have select my card as the payment method but when i reach my destin the driver request a cash payment and i oblig sinc uber have a refund option for such circumst but when i request the refund they give me excus like it 's my fault for not check the payment method , etc . if that be the case , they would n't have a refund option for thi exact issu . thi be the second time uber have do thi to me and it be the onli reason whi i 'm lodg a complaint here . ",driver_issues
18-10-2017,1,"uber support just send â€œcannedâ€ respons for question ; there be no escal path , they do n't seem to read the issu and they have multipl agent respond to the same ticket so you repeat the issu endlessli becaus they have nobodi take account for the ticket from begin to end . they just close ticket and mark resolv so the agent can increas their ticket count . worst support depart ever - they should implement a rate the support agent so they will get metric on how bad their support be . ",account_issues
18-10-2017,1,"while it be wonder to be abl to get a driver with a `` tap `` of your finger , there be much more behind the eas of the process . i be a driver or a `` partner `` as uber like to call us . i drive for uber for approxim 3 year without incid . howev , their support throughout the three year be noth i have ever experi . it 's predominantli offshor and onli app driven . you can not speak to anyon and the support `` messag `` or solut be all can or templat . there be no human for `` outsid the box `` incid . i recent have an incid on the freeway while i have a rider in the car . a motorcycl be `` lane split `` ( in california ) and deliber punch my driver ' side mirror . when i report thi to uber , they deactiv me and cite i be an unsaf driver . again , i never have ani other report . ",driver_issues
18-10-2017,1,"thi be a complaint about a trip on 28.9.17 order at 8.25 a.m. eastern time in boston . the expect arriv time delay a lot , 3 min , 6 min , 9 min , 4 min and so on . then after approx 12 minut a messag come that driver * * have cancel the trip ! for refer : the surcharg when boo be factor 1.4 . then my host jennif book for me , meanwhil the surcharg be 2.4 . i final arriv with much delay at the railway station . the driver just cancel sinc he expect more profit trip to perform dure that time . thi practic be confirm by anoth uber driver in boston when i openli talk with him . on top of all they charg me 5 usd for cancel . i do not cancel . final uber pay me back onli the 5 usd cancel fee , they do not refund me the approx 15 usd loss be the differ between factor 1.4 and 2.4 . ",driver_issues
16-10-2017,1,"uber driver in sydney ( and other citi around the world ) have a bad habit of accept job from mile away and sometim up to 20min , while still drop off a passeng and while there be dozen of car veri close to the new job locat . i have one thi morn again to take me from home in rushcutt bay to work in the citi and there be at least 6 car within 1-2min from my locat . thi the * * uber driver , still take the job while still in the citi some 15min away . uber need to do someth about thi sort of behaviour as it ruin the custom experi and make peopl angri , if custom want * * servic they would take a cab . the solut could be veri simpl , offer a function on the app for the user to manag a circular area around the pickup zone beyond which uber driver be exclud from pick up ride . simpl ! ! ",driver_issues
13-10-2017,2,"my experi with uber be in san francisco in april 2017 . uber be still hide in the shadow and will not come up front and center to pick you up , they lurk around the corner , and if the wait too long for you they cancel the ride . thi be a damag game of hide and seek . ",other_issues
13-10-2017,1,"it be complet outrag when i call uber to pick me up at the airport and bring me back home . they give me the same servic from my home to the airport three day prior to my arriv in town . to my surpris they charg me $ 58 for the same travel time and distanc that i pay $ 23 befor . the same servic , the same distanc , the same locat . never again request other servic and never again will request their servic . ",other_issues
12-10-2017,1,"i use uber all the time , but i be offici do with thi unprofession compani . guess it would be a crime to be abl to talk to someon in person at uber . uber be let their driver ripoff their rider . i have a servic dog and in the last week have be charg twice a clean fee , without ani input . the last one be for dirt spot on the seat that be alreadi there . i be tire of driver make extra money , whenev they feel like it . i be do be rip off ! ! ! ",driver_issues
12-10-2017,1,* * - contact number of the driver . absolut not profession . i book a cab and it show me 3 minut away . again it chang to 6 minut away . follow by 9 minut away . i call him to guid him through . he purpos keep the phone on speaker and pretend like he could not hear me . uber have realli disappoint me . horribl . ,driver_issues
12-10-2017,4,"the navig system be great but in india the driver select be not good , if there be ani issu with bill or rate or promo the custom care do not respond quickli . ",driver_issues
12-10-2017,1,"i have a pay as you go phone , it be next to imposs to get their app to work on it . i be still find it difficult to chang the bank i want the money to come out of . there be no ph # to call for custom servic . ",other_issues
12-10-2017,1,"if you be in the philadelphia area and your uber driver be daemon , cancel it real quick . when she pick me up she be at the wrong address so i have to liter walk a 1/2 block to her car and when she call me to ask where i be at , she be rude , even though she be at the wrong hous ! her car smell veri bad ( musti and dirti cloth ) and it be dirti ! she have water bottl on the floor and crumb on her seat . i could n't even dust them off becaus of the kind of seat she have . so i sit in crumb the entir ride to work.when it be time to drop me off , she be at the wrong locat onc again and i have to get out and walk a block to my build . she be by far the bad uber driver and i have have some bad driver but she be flat out terribl . ",driver_issues
11-10-2017,5,"uber ride have alway be conveni , plenti and prompt . all ride have be with good and friendli driver . alway be impress with the cleanli and new of the vehicl i 've ride in . ",driver_issues
11-10-2017,1,"i be late for my work and appoint becaus driver 's cancel it for no reason , my place be easi to find so i wonder whi they keep cancel my trip . i have cancel mani time ... it 's not funni anymor `` uber `` . i be almost do with you `` uber `` . thi compani suck ! i 've be nice to all your driver even if sometim some of the uber driver 's stink i be still polit toward him . now i download lyft and will tri it . thank-you uber ! ! ! ",driver_issues
10-10-2017,1,"uber atlanta horribl - i do rideshar . the driver confus me with the other person that take the ride . i request to be pick up from the aquarium and go to mari mac 's restaur . if you look at where the driver take the client it be not to that place . uber charg me $ 4.77 for a ride i never take and believ the driver over me . rideshar should not be use if you ca n't account for who take the ride . i be never pick up , the driver simpli confus me with the other person . i have 3 ride schedul but onli pick up one time . unfortun , becaus of their growth , there 's no way to account for what be real and not . i have the same problem in washington d.c. but be abl to get refund . ",account_issues
10-10-2017,5,i have have a posit experi with uber and it 's the compani that i contact when i need fast servic . when it matter they be there and alway on time and i be thank for that . ,other_issues
09-10-2017,1,i order uber in seattl on 6/17 . i be get off a cruis ship and need to go into the citi . i contact the driver that never arriv . i then contact anoth driver who want me to walk 3/4 of a mile to a subway . my last encount be a driver who want to charg me $ 45 for a short ride . ,driver_issues
09-10-2017,1,"i use uber regularli a few year ago , then my driver get in an accid on the way to pick me up so i have to hop a train . the next time , a driver come to pick me up but i could smell alcohol on hi breath so i hop a train again . the last straw for me be the driver who be late becaus he be be cite for caus an accid but he could be to my hous about 20 minut late . never use them again . now i use taxi whose driver be licens , bond and insur . ",driver_issues
09-10-2017,1,i 've drive uber for sever month last year . i have n't drive for them sinc i find a good pay job but as of now could use the extra money for holiday . i 've be tri to log back into my activ account but have no luck retriev a varif code sinc i no longer have the same phone/numb . i 've tri numer time to contact them about thi but with no luck . everi messag i send be return say i cant repli to that email . & when i go to the websit for uber help i stil get no result back . ,account_issues
08-10-2017,5,"found myself in california , emerg trip , without transport . stranger in town . call taxi for 16 mile trip to the hospit . cost $ 58.00 and no way to afford that for long after pay for food and lodg . call uber after that . less than half the cost and driver alway prompt , courteou , and help in recommend food , shop and other necess when ask . got a mini sightse tour with everi ride as they explain the surround area . love it . thank you uber . ",driver_issues
07-10-2017,1,"i 'm an avid uber rider . on 9/30/2017 , i order an uber pool around 2pm . my fare be $ 8.98 . the driver pick me up from my locat . on the way to my dropoff , the driver pick up anoth passeng , drop that passeng off . he proceed to my dropoff , but he end my ride by mistak . the driver have to load my dropoff address again . it 's onli after i get out the car , i realiz my fare be duplic . i 've send email to uber . they dont have custom relat , onli email . they didnt refund me my money . on octob 6 , i use their servic again . thi time my fare be $ 30.92 . thi fare be obvious deduct from my visa card and it also on my statement . on their app , uber be claim i have an outstand payment , but i have paid them . i need help . ",driver_issues
07-10-2017,1,uber charg me again for a wait time when i be outsid wait for the driver to pull up . today i watch the driver pull up and get into the car . i even text the driver my locat beforehand so there would be no confus . then i look at my onlin receipt and i see the charg . thi be the third time uber have do thi . i think it be a scam . i rat the driver realli low and will chang it onc someon verifi that the driver be n't respons for thi . i ca n't get anybodi on the phone . uber 's custom servic be atroci . i ca n't keep use a servic that tri to scam me at everi opportun . ,driver_issues
07-10-2017,5,"i 've have limit but realli optim experi . i onli use the servic occasion like three time in the last two year , but nice car , good peopl , short wait , veri low price . ",other_issues
07-10-2017,3,"use uber 4 time in miami in januari . twice the driver be good , one a littl lost , and one could n't find hi butt with both hand . ",driver_issues
06-10-2017,5,i be an uber driver and have be onli for a short time but all the passeng have say posit thing about their ride . the compani check out all the rider befor they be allow to use uber . it also do a background check of the driver . they send the drive direct on where to pickup the passeng and also for the destin . then pay me onc a week . ,driver_issues
06-10-2017,5,love uber . first time user but be veri impress of the reason price and effici servic . the driver be veri nice and help too . i would have give a five star but we have to go to a certain station to catch our ride not at the curbsid by the baggag claim area . ,driver_issues
06-10-2017,1,"uber accept a prebook for a 5 a.m. pick up to the airport with a quot of $ 32 base price plu tax . an e mail state that surg price be in effect be send just as the driver arriv . we be alreadi in the street . there be no time to cancel and book a limo so we get in . as a result , our fare be augment to $ 126 . i complain and they reduc it to $ 114 . i be still fight for a fair settlement . today i take a cab . ",driver_issues
06-10-2017,1,"worst experi of contact uber custom care . i leav a sunglass and call within minut of drop , howev they fail to connect the driver immedi and later send an email say they didnot find anyth . thi be ridicul and highli uneth . ",driver_issues
05-10-2017,1,"in fair these 2 do n't play fair . ye , fair be import to mani of us . their id be sketchi , no car safeti check and they do n't pay tax and fee that taxi do . ",other_issues
05-10-2017,5,my car be in the repair shop and i need a ride home from work . i use my uber app and my driver be there within 15 minut and she be veri profession . her name be joke and i say i would use her servic again . great experi ! ,driver_issues
05-10-2017,1,i do not recommend thi busi to anyon . thi compani be fraudul and withdraw without my permiss 455.39 from my check account . if you have kid and bill do n't use the uber app or servic . i use my card onlin often and thi have never happen to me befor i rate thi compani a big fat zero . ,account_issues
04-10-2017,1,"i order uber pick up and my famili and i find out everi each time my phone have high charg . other 2 phone onli charg around $ 5.77 for a pool ride , my phone everi each time be high , it charg $ 7.49 , usual a dollar someth high , sometim be even more . ",other_issues
04-10-2017,4,"a coupl year back the famili and i go on a trip to washington , the state . we go there to one of their water park . we have load up in the motor home and go . the trip end up be a total bust , the weather , the water park , tri to find accommod for us and the motor home . not have anoth vehicl uber come through on sever time . each time the uber peopl be great . more or less save the trip . ",other_issues
04-10-2017,4,"we have occas to use uber for the first time in washington . d.c. last fall . the servic be conveni , depend , econom and veri easi to use . the servic be friendli and on time , the driver courteou . a veri good experi . ",driver_issues
03-10-2017,1,my son and daughter recent go to a concert at the barclay center in brooklyn new york . for conveni my son order an uber . the quot fare be $ 57- $ 80.00 . he be charg $ 81.52 . after the concert he request anoth uber for the return home to new jersey . he be quot the cost would be $ 55- $ 75.00 . when he leav the car the final cost for the ride be suppos to be $ 75.22 . ,other_issues
03-10-2017,1,uber have suddenli block my account without give ani justif . even their custom care be not give ani proper reason . i have request for reason but that ca n't even give that . thi be not ethic to block without ani reason . ,account_issues
03-10-2017,5,"i have the uber app instal on my phone . uber driver be easi to schedul , payment be make onlin so i never need to worri about have cash . my wait be typic 5 minut and i 'm abl to see the car in rout along with make and licens plate number ( which can be send to a friend by text if anyth should ever happen ) . fare be 50-75 % less than tradit cab . car be clean and well maintain . love uber ! ",driver_issues
02-10-2017,1,new user . tri to book a futur pickup and thought we have . realiz that they dispatch a driver immedi and onc i discov thi i cancel . they charg $ 5 fee and i disput becaus of their poor app inform . there be no phone number to discuss custom relat . i will never use thi compani ! ,driver_issues
02-10-2017,1,"the uber driver cancel the trip himself without consult me . i be wait for the driver to pick me up . while i be wait , i receiv the email that the trip be cancel and i be charg r25 . i struggl to get hold of them to solv the problem , becaus everyth be onlin with them . i manag to submit my complaint with them onlin . they take about two hour to come back . a mr * * tell me i must check that the revers the money back into my account , which be not true . they onli revers the amount which they would 've charg me for the trip but not the cancel fee . i send mr * * an email again and tell him that i be not reimburs with the cancel fee . he repli to me with an attitud in bold that the driver must get pay for a cancel trip and at the same time the attitud be `` what do you far want us to do . the matter be resolv and like leav it and keep quiet . `` ",account_issues
02-10-2017,1,"uber 's custom support via email be beyond word . the most horribl and worthless support group i have ever see . these peopl do n't read the case , and subsequ repli be bizarr and repeat the previou cs rep repli . you will never have the same support rep even for the same case so there be no account or structur . it 's quit unbeliev on all level on how bad it be . at least as a writer you can disput a credit card charg . but as a driver uber can cheat you out of money and get away with it . i be a victim . ",account_issues
02-10-2017,5,"uber come home faster for pick me up , the driver be a courteou and wait for me more than 4 minut without charg me . the driver use a precaut and respect the speed limit . he have a good educ and he know a lot of world histori . i compar the total price and i save like 50 % , becaus regular taxi be expens . i recommend uber , peac of mind . ",driver_issues
01-10-2017,1,"i notic that when i googl uber , they be give free ride to new custom so i download the app and attempt to add a payment method . i 'm disabl therefor i receiv my money on a prepaid ( if you will ) govern debit card . the card be issu through the bank of america from the govern of the unit state and uber will not allow it as a form of payment , nor will they allow me to use my paypal account which be attach to say debit card . i find thi extrem prejudici toward the disabl sect , as mani of us can not drive or even afford a car , make ride share a necess . i 've speak to uber driver who find the map app to be incorrect quit often , get them lose and make them late . they also find the polit of the compani deplor . ",account_issues
